Departamento,Provincia,Municipio,Ciudad / Comunidad,Total Asistencia Escolar,"Si, auna pública","Si, a una privada","Si, a una de convenio",No asiste,Sin especificar,Total Idioma Aprendido,Castellano,Quechua,Aymara,Guaraní,Otros Idiomas Oficiales,Otros Idiomas,Idioma extranjero,Sin especificar,No habla
La Paz,Aroma,Patacamaya,VITUYO,102,81,1,0,17,3,343,55,0,277,0,1,0,0,6,4
La Paz,Aroma,Patacamaya,CAPUNATA,66,62,1,1,2,0,236,33,1,188,0,3,0,0,9,2
La Paz,Aroma,Patacamaya,EL PUENTE,31,20,0,0,0,11,156,46,0,89,0,2,0,0,19,0
La Paz,Aroma,Patacamaya,CAHUANUTA,74,64,2,1,7,0,205,11,0,175,0,0,0,0,4,15
La Paz,Aroma,Patacamaya,COLCHANI,92,79,0,3,10,0,370,84,1,269,0,0,0,0,2,14
La Paz,Aroma,Patacamaya,JAPUMA,37,30,1,2,4,0,97,20,0,72,0,0,0,0,3,2
La Paz,Aroma,Patacamaya,SASARI,66,52,9,0,5,0,215,10,0,193,0,0,0,0,3,9
La Paz,Aroma,Patacamaya,HISCA COLLO,91,70,3,4,12,2,286,46,0,228,0,0,0,0,6,6
La Paz,Aroma,Patacamaya,VISCACHANI,67,59,1,0,7,0,185,110,1,67,0,0,0,0,1,6
La Paz,Aroma,Patacamaya,TOLOMA,80,66,4,2,6,2,227,120,0,90,0,0,0,0,4,13
La Paz,Aroma,Patacamaya,HIRUTIRA,51,38,1,1,11,0,238,36,0,194,0,0,0,0,1,7
La Paz,Aroma,Patacamaya,MANTECANI,90,81,1,0,6,2,301,115,0,175,0,0,0,0,0,11
La Paz,Aroma,Patacamaya,PUJRAVI,43,32,1,4,6,0,144,70,0,71,0,0,0,0,1,2
La Paz,Aroma,Patacamaya,CENTRO TOLOMA,118,91,8,1,15,3,375,170,0,181,0,0,0,0,7,17
La Paz,Aroma,Patacamaya,COLLPA HUANCARANI,139,128,3,1,7,0,412,161,2,232,0,0,0,0,7,10
La Paz,Aroma,Patacamaya,AMA CHUMA,29,28,0,0,1,0,97,23,0,72,0,0,0,0,1,1
La Paz,Aroma,Patacamaya,SAN MARTIN,84,70,1,3,10,0,323,29,1,290,0,0,0,0,3,0
La Paz,Aroma,Patacamaya,VILLA PATARANI,231,178,13,6,31,3,771,346,3,391,0,0,0,0,11,20
La Paz,Aroma,Patacamaya,BELEN IQUIACA,44,38,0,1,4,1,154,62,0,84,0,0,0,0,2,6
La Paz,Aroma,Patacamaya,PHINAYA PAMPA,44,41,1,0,1,1,144,65,1,75,0,0,0,0,0,3
La Paz,Aroma,Patacamaya,KATA KATANI,58,51,2,0,5,0,202,76,2,102,0,0,0,0,13,9
La Paz,Aroma,Patacamaya,ESQUILLANI PAMPA,63,59,0,0,4,0,176,92,0,72,0,0,0,0,2,10
La Paz,Aroma,Colquencha,COLQUENCHA,963,794,57,15,87,10,3085,1500,9,1405,0,8,0,7,52,104
La Paz,Aroma,Colquencha,COLQUENCHA (DISPERSA),178,130,14,12,20,2,752,239,2,491,0,0,0,0,6,14
La Paz,Aroma,Colquencha,VILLA RAMIREZ,29,25,0,1,3,0,133,67,0,59,0,0,0,0,1,6
La Paz,Aroma,Colquencha,JUIRA COLLO,53,33,2,3,15,0,162,18,0,137,0,0,0,0,1,6
La Paz,Aroma,Colquencha,JALSURI,80,71,1,0,8,0,243,45,0,185,0,0,0,0,2,11
La Paz,Aroma,Colquencha,KOLTANI,21,21,0,0,0,0,72,3,0,68,0,0,0,0,0,1
La Paz,Aroma,Colquencha,SANTIAGO DE LLALLAGUA,209,177,6,4,21,1,674,122,5,518,0,0,0,1,12,16
La Paz,Aroma,Colquencha,ACERPUJO,78,69,1,0,7,1,232,17,1,211,0,0,0,0,1,2
La Paz,Aroma,Colquencha,KOLLPANI,38,29,2,1,6,0,132,9,0,117,0,0,0,0,0,6
La Paz,Aroma,Colquencha,TUMUYO,62,49,1,1,11,0,233,39,0,170,0,0,0,0,13,11
La Paz,Aroma,Colquencha,ACHOCO,45,41,0,2,2,0,94,75,0,19,0,0,0,0,0,0
La Paz,Aroma,Colquencha,MICAYA,106,93,2,1,10,0,385,116,1,252,0,0,0,0,2,14
La Paz,Aroma,Colquencha,MACHACAMARCA,16,2,0,11,3,0,63,10,0,50,0,0,0,0,2,1
La Paz,Aroma,Colquencha,MARQUIRIVI,501,415,51,5,29,1,1630,901,4,648,0,1,0,1,15,60
La Paz,Aroma,Colquencha,MACHACAMARCA,96,84,3,1,8,0,358,150,0,194,0,0,0,0,2,12
La Paz,Aroma,Colquencha,CHULLUMPIRI,95,81,1,5,8,0,315,26,0,276,0,0,0,0,4,9
La Paz,Aroma,Colquencha,CULLMINI,73,62,0,0,10,1,274,38,0,218,0,0,0,0,5,13
La Paz,Aroma,Colquencha,KAMANI,29,26,0,0,3,0,117,8,1,104,0,0,0,0,1,3
La Paz,Aroma,Colquencha,POSOCANI,77,65,2,1,9,0,273,65,1,194,0,0,0,0,7,6
La Paz,Aroma,Colquencha,ESCOHOCO,161,137,5,3,15,1,556,172,0,363,0,0,0,0,6,15
La Paz,Aroma,Colquencha,CENTRO MACHACAMARCA,27,23,0,1,3,0,96,16,0,79,0,0,0,0,1,0
La Paz,Aroma,Collana,COLLANA,763,567,97,31,62,6,2842,1541,14,1140,0,3,0,5,39,100
La Paz,Aroma,Collana,INCAMAYA,60,47,4,1,8,0,244,171,0,59,0,0,0,0,1,13
La Paz,Aroma,Collana,UNCALLAMAYA,188,147,10,7,22,2,604,241,1,326,0,0,0,0,16,20
La Paz,Aroma,Collana,PUNA,10,8,0,1,1,0,85,37,0,43,0,1,0,0,4,0
La Paz,Aroma,Collana,HICHURAYA CHICO,58,49,1,1,7,0,309,76,0,222,0,0,0,0,3,8
La Paz,Aroma,Collana,HICHURAYA,77,63,5,2,7,0,267,111,0,142,0,0,0,0,0,14
La Paz,Aroma,Collana,SAN NICOLAS,196,119,56,6,14,1,647,284,1,317,0,0,0,2,17,26
La Paz,Aroma,Collana,ASIR PALLCA,5,4,1,0,0,0,44,13,0,31,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,ACHACHICALA,8,6,2,0,0,0,37,27,1,6,0,0,0,1,1,1
La Paz,Nor Yungas,Coroico,CEDRO MAYO,83,66,3,6,8,0,243,169,3,59,0,0,0,0,0,12
La Paz,Nor Yungas,Coroico,APANDO,60,31,2,19,7,1,210,160,2,25,0,0,0,13,3,7
La Paz,Nor Yungas,Coroico,CALABATEA,33,20,0,0,13,0,139,66,4,62,0,0,0,0,0,7
La Paz,Nor Yungas,Coroico,CARMEN DE CHICALULO,15,12,1,0,2,0,73,52,2,13,0,0,0,0,1,5
La Paz,Nor Yungas,Coroico,CARMEN PAMPA,256,224,13,9,9,1,735,557,21,116,0,0,0,6,7,28
La Paz,Nor Yungas,Coroico,SAN GERONIMO CRUZ LOMA VAGANTES,34,26,1,0,5,2,166,86,4,65,0,0,0,0,3,8
La Paz,Nor Yungas,Coroico,CHALLA,102,52,1,42,6,1,315,224,15,62,0,0,0,0,1,13
La Paz,Nor Yungas,Coroico,CHICAPARQUE,40,35,0,0,5,0,159,107,3,27,0,0,0,1,13,8
La Paz,Nor Yungas,Coroico,CHIQUIÑA,52,43,0,1,8,0,199,133,1,54,0,0,0,0,1,10
La Paz,Nor Yungas,Coroico,CHACOPATA NOGALANI A,27,23,0,0,4,0,91,28,5,52,0,0,0,0,0,6
La Paz,Nor Yungas,Coroico,CHACOPATA NOGALANI B,26,24,0,2,0,0,120,68,0,45,0,0,0,0,1,6
La Paz,Nor Yungas,Coroico,CHOVACOLLO,41,32,0,4,5,0,183,73,0,70,0,1,0,0,31,8
La Paz,Nor Yungas,Coroico,CHUSPIPATA,31,25,2,1,3,0,98,87,0,6,0,0,0,0,1,4
La Paz,Nor Yungas,Coroico,COCHUNA,54,50,0,0,4,0,193,81,4,92,0,0,0,1,2,13
La Paz,Nor Yungas,Coroico,CONCEPCION,60,54,0,1,5,0,192,106,0,46,0,1,0,0,33,6
La Paz,Nor Yungas,Coroico,COROICO VIEJO,34,21,1,5,7,0,165,100,1,57,0,0,0,3,1,3
La Paz,Nor Yungas,Coroico,INCAPAMPA,39,19,0,12,8,0,138,91,1,37,0,0,0,0,6,3
La Paz,Nor Yungas,Coroico,MACHACAMARCA,17,16,0,0,1,0,86,60,0,26,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,MARCA,36,22,0,13,1,0,170,144,0,22,1,0,0,0,0,3
La Paz,Nor Yungas,Coroico,MINACHI,23,18,2,1,2,0,99,65,0,26,0,0,0,0,0,8
La Paz,Nor Yungas,Coroico,MIRAFLORES,77,66,1,2,8,0,243,148,1,87,0,0,0,2,0,5
La Paz,Nor Yungas,Coroico,COTAPATA,9,2,3,0,4,0,44,36,1,7,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,MUNAYPATA,56,37,5,7,7,0,267,189,6,60,0,0,0,2,5,5
La Paz,Nor Yungas,Coroico,PANCARANI,54,37,5,2,10,0,253,184,7,29,0,3,0,7,14,9
La Paz,Nor Yungas,Coroico,PUENTE ARMAS,18,15,0,0,3,0,46,34,2,7,0,0,0,0,0,3
La Paz,Nor Yungas,Coroico,QUENALLATA,36,32,0,0,4,0,142,83,6,44,0,0,0,0,1,8
La Paz,Nor Yungas,Coroico,SACRAMENTO,0,0,0,0,0,0,11,6,0,5,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,SAN CRISTOBAL,38,31,0,0,6,1,137,69,1,60,0,0,0,0,3,4
La Paz,Nor Yungas,Coroico,SAN FELIX,28,23,2,0,3,0,117,78,1,33,0,0,0,0,1,4
La Paz,Nor Yungas,Coroico,SAN FRANCISCO,21,17,1,1,2,0,70,46,0,22,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,SAN GERONIMO CUSILLUNI,45,43,0,0,2,0,139,84,1,47,0,0,0,0,1,6
La Paz,Nor Yungas,Coroico,SAN JACINTO,34,29,0,2,3,0,117,75,0,39,0,0,0,0,0,3
La Paz,Nor Yungas,Coroico,SAN JOAQUIN,20,20,0,0,0,0,122,97,3,18,0,0,0,0,0,4
La Paz,Nor Yungas,Coroico,SAN JOSE DE CHICALULO,42,35,1,0,6,0,103,69,0,33,0,0,0,0,0,1
La Paz,Nor Yungas,Coroico,SAN JOSE DE LLOJETA,48,28,4,14,2,0,178,121,1,41,0,0,0,5,3,7
La Paz,Nor Yungas,Coroico,SAN JUAN DE LA MIEL,37,27,1,1,8,0,150,75,1,56,0,0,0,0,14,4
La Paz,Nor Yungas,Coroico,SAN PABLO,107,29,2,63,12,1,321,201,2,110,0,0,0,0,1,7
La Paz,Nor Yungas,Coroico,SAN PEDRO DE LA LOMA,69,59,1,3,6,0,258,156,1,93,0,0,0,0,1,7
La Paz,Nor Yungas,Coroico,SANTA ANA,34,31,1,2,0,0,125,98,0,23,0,0,0,0,2,2
La Paz,Nor Yungas,Coroico,SANTA BARBARA,64,51,2,1,9,1,410,244,29,130,0,0,0,0,1,6
La Paz,Nor Yungas,Coroico,SANTIAGO GRANDE,114,101,1,1,10,1,374,261,0,95,0,0,0,0,3,15
La Paz,Nor Yungas,Coroico,SANTO DOMINGO,45,23,7,11,4,0,160,95,1,58,0,0,0,1,2,3
La Paz,Nor Yungas,Coroico,YALACA,58,47,3,0,8,0,205,147,2,47,0,0,0,0,6,3
La Paz,Nor Yungas,Coroico,COROICO,597,350,35,142,68,2,2353,1934,28,230,5,4,0,49,28,75
La Paz,Nor Yungas,Coroico,CRUZ LOMA,97,86,3,1,7,0,339,220,3,105,0,0,0,1,4,6
La Paz,Nor Yungas,Coroico,AGUA MILAGRO,15,11,2,0,2,0,56,26,2,23,0,0,0,0,1,4
La Paz,Nor Yungas,Coroico,CAPELLANIA,113,63,4,33,10,3,347,220,4,110,0,0,0,0,3,10
La Paz,Nor Yungas,Coroico,LACAHUARCA,63,52,5,0,6,0,247,166,0,70,0,1,0,0,4,6
La Paz,Nor Yungas,Coroico,PACO,56,25,2,22,6,1,243,135,2,56,1,5,0,1,39,4
La Paz,Nor Yungas,Coroico,YOLOSA,31,25,3,0,2,1,99,75,1,18,0,0,0,0,5,0
La Paz,Nor Yungas,Coroico,SAN RAFAEL,1,1,0,0,0,0,23,16,2,5,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,SAN JOSE DE KHARAPATA,13,12,0,0,1,0,53,32,0,17,0,0,0,0,3,1
La Paz,Nor Yungas,Coroico,VILLA COPACABANA,44,26,1,0,17,0,145,77,32,25,0,0,0,0,0,11
La Paz,Nor Yungas,Coroico,SANTA ROSA DE VAGANTE,17,12,0,2,3,0,57,31,4,22,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,SAN MARTIN DE PADILLA,61,50,4,0,6,1,184,129,0,39,0,0,0,0,9,7
La Paz,Nor Yungas,Coroico,SANTA ROSA ALTO,42,37,1,1,3,0,203,100,6,91,0,0,0,0,2,4
La Paz,Nor Yungas,Coroico,BAJO SANTA ROSA,40,35,0,0,4,1,135,72,10,46,0,0,0,0,3,4
La Paz,Nor Yungas,Coroico,ALTO CHORO,75,59,1,0,14,1,276,155,20,91,0,0,0,0,2,8
La Paz,Nor Yungas,Coroico,ARCARA,17,15,2,0,0,0,49,42,1,4,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,CHAIRO,8,6,2,0,0,0,28,24,0,4,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,KALABATEA DE AYACUCHO,26,22,0,2,2,0,131,108,0,19,0,0,0,0,1,3
La Paz,Nor Yungas,Coroico,QUILO QUILO ALTO,73,60,3,0,10,0,254,178,7,54,0,0,0,0,1,14
La Paz,Nor Yungas,Coroico,SANTA ANA DE PACALLO,25,19,2,1,3,0,84,68,0,14,0,0,0,0,1,1
La Paz,Nor Yungas,Coroico,UNDUAVI,32,30,1,0,1,0,115,89,1,14,0,1,0,0,9,1
La Paz,Nor Yungas,Coroico,VILLA ASCENCION,31,25,0,0,6,0,100,67,0,33,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,YACOTOLO,7,7,0,0,0,0,34,22,0,9,0,0,0,0,2,1
La Paz,Nor Yungas,Coroico,YERVANI,13,9,0,0,4,0,44,27,0,16,0,0,0,0,1,0
La Paz,Nor Yungas,Coroico,CHIRQUEÑO,42,31,2,2,7,0,148,89,3,44,0,0,0,0,2,10
La Paz,Nor Yungas,Coroico,VILLA MARKA,20,19,1,0,0,0,62,51,0,11,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,CABIA NUEVA ESPERANZA,33,31,0,0,2,0,123,57,1,61,0,0,0,0,0,4
La Paz,Nor Yungas,Coroico,COROBAYA,29,22,3,0,4,0,101,58,0,39,0,0,0,0,0,4
La Paz,Nor Yungas,Coroico,CUSILLUNI,72,66,0,0,6,0,213,154,2,39,0,0,0,0,12,6
La Paz,Nor Yungas,Coroico,IPIRO NOGALANI,58,45,1,1,11,0,196,103,27,49,0,0,0,0,1,16
La Paz,Nor Yungas,Coroico,MAINIPAYA,36,27,3,1,5,0,136,80,0,52,0,0,0,0,1,3
La Paz,Nor Yungas,Coroico,MORO GRANDE,35,31,1,1,2,0,120,67,3,45,0,0,0,0,0,5
La Paz,Nor Yungas,Coroico,NEGRILLANI,44,36,3,0,5,0,159,131,2,21,0,0,0,0,0,5
La Paz,Nor Yungas,Coroico,SANTA ROSA DE KILO KILO,136,107,3,2,18,6,422,253,10,127,0,0,0,0,10,22
La Paz,Nor Yungas,Coroico,SANTA GERTRUDIS,62,52,1,3,6,0,193,142,4,39,0,0,0,0,0,8
La Paz,Nor Yungas,Coroico,SANTA LUCIA,29,24,2,0,1,2,90,56,1,27,0,0,0,0,1,5
La Paz,Nor Yungas,Coroico,SANTA ROSA DE SUAPI,18,11,0,2,4,1,113,81,5,21,0,0,0,0,2,4
La Paz,Nor Yungas,Coroico,SUAPI,32,19,4,0,9,0,106,81,4,14,0,1,0,0,0,6
La Paz,Nor Yungas,Coroico,TILIA,24,17,3,0,4,0,91,48,6,35,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,FARIÑAS,81,57,1,2,21,0,284,169,9,92,0,0,0,0,3,11
La Paz,Nor Yungas,Coroico,MURURATA,122,102,8,0,12,0,349,283,4,46,0,0,0,0,0,16
La Paz,Nor Yungas,Coroico,TIQUIRI,40,30,0,0,9,1,138,77,3,49,0,1,0,0,1,7
La Paz,Nor Yungas,Coroico,SAN FELIPE,45,37,1,1,6,0,161,68,4,70,0,0,0,0,6,13
La Paz,Nor Yungas,Coroico,YARIZA,19,17,0,0,2,0,58,24,0,30,0,0,0,0,0,4
La Paz,Nor Yungas,Coroico,CHIJCHIPA YARIZA,23,20,0,0,3,0,124,103,0,14,0,0,0,0,0,7
La Paz,Nor Yungas,Coroico,GLORIETA,60,53,0,1,6,0,208,117,0,38,0,6,0,0,39,8
La Paz,Nor Yungas,Coroico,SAN ANTONIO EL CARMEN,36,30,2,2,2,0,162,99,5,41,0,1,0,0,6,10
La Paz,Nor Yungas,Coroico,SAN JOSE DE SUAPI,11,8,0,1,2,0,56,34,3,16,0,0,0,0,0,3
La Paz,Nor Yungas,Coroico,MORO CHICO,20,17,1,0,2,0,80,49,1,26,0,0,0,0,1,3
La Paz,Nor Yungas,Coroico,SANTA ROSITA DE SUAPI,3,2,0,0,1,0,24,14,2,6,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,ALTO VILLA,13,7,4,1,1,0,47,32,1,14,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,CHAROBAMBA,33,28,0,1,4,0,128,101,3,15,0,0,0,0,3,6
La Paz,Nor Yungas,Coroico,ESMERALDA,43,28,3,2,10,0,201,157,1,22,0,0,0,0,8,13
La Paz,Nor Yungas,Coroico,HUARINILLA,39,29,0,0,10,0,131,96,4,20,0,0,0,1,0,10
La Paz,Nor Yungas,Coroico,LA SELVA,19,11,1,2,5,0,85,38,20,18,0,0,0,0,3,6
La Paz,Nor Yungas,Coroico,PACOLLO,62,40,7,0,14,1,241,180,10,41,0,1,0,0,2,7
La Paz,Nor Yungas,Coroico,POLO POLO,36,33,0,1,2,0,130,78,2,44,0,0,0,1,0,5
La Paz,Nor Yungas,Coroico,SANTA ROSA,31,22,1,3,3,2,127,64,0,57,0,0,0,0,1,5
La Paz,Nor Yungas,Coroico,YAVICHUCO,52,46,0,0,6,0,150,113,1,32,0,0,0,0,0,4
La Paz,Nor Yungas,Coroico,TOCAÑA,39,36,1,0,2,0,140,120,0,13,0,0,0,0,2,5
La Paz,Nor Yungas,Coroico,TUNQUINI,8,6,0,0,2,0,72,63,0,7,0,0,0,0,2,0
La Paz,Nor Yungas,Coroico,SANDILLANI,14,10,0,0,4,0,59,21,1,30,0,0,0,5,1,1
La Paz,Nor Yungas,Coroico,SIÑANI JACHA PLANO,30,19,1,2,8,0,117,63,1,52,0,0,0,0,1,0
La Paz,Nor Yungas,Coroico,YUCUPI CHIMANI,25,17,3,0,5,0,65,47,0,16,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,MIRADOR ALTO NOGALANI,13,9,2,0,2,0,50,33,1,12,0,0,0,0,4,0
La Paz,Nor Yungas,Coroico,AZUCARANI,13,7,4,0,2,0,73,41,2,23,0,0,0,0,1,6
La Paz,Nor Yungas,Coroico,PEROLANI,18,16,0,0,2,0,61,28,0,31,0,0,0,0,0,2
La Paz,Nor Yungas,Coroico,CHITIA SANTA ELENA,49,35,0,0,14,0,172,148,0,18,0,0,0,0,0,6
La Paz,Nor Yungas,Coroico,KORISAMAÑA,6,4,2,0,0,0,19,17,1,1,0,0,0,0,0,0
La Paz,Nor Yungas,Coroico,MINA SALVADORA,1,0,0,0,1,0,10,5,0,5,0,0,0,0,0,0
La Paz,Nor Yungas,Coripata,ANACURI,53,38,7,2,3,3,246,176,0,60,0,0,0,1,3,6
La Paz,Nor Yungas,Coripata,AUQUISAMAÑA,200,157,1,6,35,1,716,516,7,146,1,0,0,1,12,33
La Paz,Nor Yungas,Coripata,CHILLAMANI,153,111,5,5,29,3,601,466,4,105,0,0,0,0,12,14
La Paz,Nor Yungas,Coripata,COSCOMA,137,120,3,2,10,2,565,402,10,119,0,0,0,0,8,26
La Paz,Nor Yungas,Coripata,HUAYRAPATA,94,84,1,3,4,2,310,212,2,81,0,0,0,0,2,13
La Paz,Nor Yungas,Coripata,MACHACAMARCA,133,118,0,0,15,0,490,294,3,160,0,0,0,0,3,30
La Paz,Nor Yungas,Coripata,MARQUIRIVI,122,85,5,4,27,1,474,338,18,97,0,0,0,0,1,20
La Paz,Nor Yungas,Coripata,NOGALANI,199,159,10,6,17,7,748,527,5,178,0,1,0,1,6,30
La Paz,Nor Yungas,Coripata,PARARANI,117,94,2,0,20,1,383,247,7,119,0,0,0,0,3,7
La Paz,Nor Yungas,Coripata,SANTA BARBARA,84,77,0,1,6,0,292,218,3,52,0,0,0,1,5,13
La Paz,Nor Yungas,Coripata,TABACAL,66,50,6,0,9,1,257,181,1,59,0,0,0,0,6,10
La Paz,Nor Yungas,Coripata,CORIPATA,422,343,24,2,52,1,1726,1262,26,366,0,1,0,3,25,43
La Paz,Nor Yungas,Coripata,UMAMARCA,40,35,0,0,5,0,147,107,1,36,0,0,0,0,2,1
La Paz,Nor Yungas,Coripata,ANACO,86,74,2,0,8,2,269,208,7,37,0,0,0,0,3,14
La Paz,Nor Yungas,Coripata,LOS ANGUIAS,134,113,2,3,16,0,472,353,0,94,0,0,0,0,1,24
La Paz,Nor Yungas,Coripata,TARILA,49,35,2,0,11,1,185,122,3,48,0,0,0,1,3,8
La Paz,Nor Yungas,Coripata,TRANCOMA,41,30,1,2,8,0,171,93,1,62,0,0,0,0,7,8
La Paz,Nor Yungas,Coripata,MILLUHUAYA,120,103,3,1,13,0,424,301,4,96,0,0,0,0,1,22
La Paz,Nor Yungas,Coripata,JANKUMANI,1,0,0,0,1,0,16,2,1,11,0,0,0,0,1,1
La Paz,Nor Yungas,Coripata,LAMBRAMANI,7,6,0,0,0,1,26,17,0,7,0,0,0,0,1,1
La Paz,Nor Yungas,Coripata,SAKA MONTE,20,12,2,2,3,1,97,30,2,54,0,0,0,0,7,4
La Paz,Nor Yungas,Coripata,SANTA GERTRUDIS,121,84,7,10,18,2,539,292,6,186,1,1,0,0,35,18
La Paz,Nor Yungas,Coripata,ARAPATA,582,474,20,12,72,4,1990,1356,27,460,1,1,0,1,88,56
La Paz,Nor Yungas,Coripata,CHACON,109,85,4,12,5,3,443,221,2,197,0,0,0,0,9,14
La Paz,Nor Yungas,Coripata,DORADO CHICO,57,47,5,1,4,0,175,155,1,16,0,0,0,0,1,2
La Paz,Nor Yungas,Coripata,EL CHORO,82,31,0,43,8,0,253,168,1,74,0,0,0,0,0,10
La Paz,Nor Yungas,Coripata,CIENEGAS,112,61,27,6,18,0,320,243,0,61,0,0,0,0,1,15
La Paz,Nor Yungas,Coripata,SAN AGUSTIN,248,93,8,116,29,2,778,477,0,273,0,0,0,0,6,22
La Paz,Nor Yungas,Coripata,SAN FELIX,101,82,4,3,12,0,367,223,2,119,0,0,0,0,3,20
La Paz,Nor Yungas,Coripata,SAN ISIDRO,15,13,0,0,2,0,70,51,1,14,0,0,0,0,0,4
La Paz,Nor Yungas,Coripata,FLOR CAFETAL,12,10,0,0,2,0,70,47,0,17,0,0,0,0,0,6
La Paz,Nor Yungas,Coripata,SAN MIGUEL,7,6,0,1,0,0,34,19,0,13,0,0,0,0,1,1
La Paz,Nor Yungas,Coripata,HUAYCUNI,83,25,1,49,5,3,320,240,1,57,0,0,0,1,8,13
La Paz,Nor Yungas,Coripata,CHORO GRANDE,121,97,1,4,19,0,447,266,6,147,0,0,0,0,7,21
La Paz,Nor Yungas,Coripata,SAN JOSE DE PERY,19,17,0,0,2,0,61,24,0,34,0,0,0,0,0,3
La Paz,Nor Yungas,Coripata,SANTA ROSA DE LIMA,32,25,0,0,7,0,120,62,0,54,0,0,0,0,1,3
La Paz,Nor Yungas,Coripata,CP DORADO GRANDE,125,112,3,0,10,0,464,264,1,135,0,0,0,0,42,22
La Paz,Nor Yungas,Coripata,PLAYA DORADO,4,3,0,0,1,0,34,27,2,5,0,0,0,0,0,0
La Paz,Nor Yungas,Coripata,SANTA TERESA,41,36,0,4,1,0,132,99,0,29,0,0,0,0,2,2
La Paz,Nor Yungas,Coripata,TERCERA FLOR DE MAYO,30,21,0,0,8,1,97,15,32,46,0,0,0,0,3,1
La Paz,Nor Yungas,Coripata,NUEVA VIDA,29,16,1,1,11,0,129,48,38,33,0,0,0,0,2,8
La Paz,Nor Yungas,Coripata,TRES RIOS,26,18,0,2,6,0,75,33,1,35,0,0,0,0,0,6
La Paz,Nor Yungas,Coripata,KOTAÑA,12,10,0,0,2,0,39,27,0,11,0,0,0,0,0,1
La Paz,Nor Yungas,Coripata,TRINIDAD PAMPA,421,219,10,141,47,4,1358,944,14,346,0,0,0,0,20,34
La Paz,Abel Iturralde,Ixiamas,5 DE JUNIO,5,0,0,0,5,0,30,6,3,12,0,8,0,0,1,0
La Paz,Abel Iturralde,Ixiamas,BARRACON,43,38,0,0,5,0,124,115,0,1,0,0,0,0,0,8
La Paz,Abel Iturralde,Ixiamas,CARMEN DEL EMERO,71,67,1,0,3,0,229,203,0,0,0,2,0,0,6,18
La Paz,Abel Iturralde,Ixiamas,EL CARMEN DE PECHA,34,33,0,1,0,0,89,84,0,0,0,5,0,0,0,0
La Paz,Abel Iturralde,Ixiamas,MACAHUA,51,41,0,0,10,0,145,130,3,2,0,0,0,0,1,9
La Paz,Abel Iturralde,Ixiamas,OJAKI,61,47,2,4,8,0,152,142,0,2,0,0,0,0,0,8
La Paz,Abel Iturralde,Ixiamas,SAN PEDRO,35,27,0,0,8,0,101,87,0,0,0,5,0,0,1,8
La Paz,Abel Iturralde,Ixiamas,SANTA ANA,20,18,0,0,2,0,48,46,0,0,0,0,0,0,0,2
La Paz,Abel Iturralde,Ixiamas,SANTA ANITA,25,18,1,0,6,0,60,54,0,0,0,0,0,0,5,1
La Paz,Abel Iturralde,Ixiamas,SANTA FE,29,26,0,0,3,0,95,84,1,0,0,1,0,1,2,6
La Paz,Abel Iturralde,Ixiamas,SANTA MARIA,13,11,0,0,2,0,42,39,0,0,0,0,0,0,1,2
La Paz,Abel Iturralde,Ixiamas,SANTA ROSA DE MARAVILLA,12,10,0,0,2,0,49,43,1,2,0,1,0,0,0,2
La Paz,Abel Iturralde,Ixiamas,UNDUMO,20,0,0,3,17,0,48,2,0,1,0,42,0,0,0,3
La Paz,Abel Iturralde,Ixiamas,EL DORADO,18,11,3,1,3,0,61,56,0,0,0,0,0,0,1,4
La Paz,Abel Iturralde,Ixiamas,IXIAMAS,1227,921,29,27,213,37,4030,3353,159,178,6,47,0,43,55,189
La Paz,Abel Iturralde,Ixiamas,SAN JULIAN,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0
La Paz,Abel Iturralde,Ixiamas,SATARIAPO,4,1,1,0,1,1,24,18,3,1,0,0,0,1,1,0
La Paz,Abel Iturralde,Ixiamas,TACASO,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0
La Paz,Abel Iturralde,Ixiamas,EL TIGRE,62,49,2,1,8,2,183,153,2,2,0,0,0,1,17,8
La Paz,Abel Iturralde,Ixiamas,NUEVA BELEN,1,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0
La Paz,Abel Iturralde,Ixiamas,NUEVA JERUSALEN,7,4,0,0,3,0,26,24,0,2,0,0,0,0,0,0
La Paz,Abel Iturralde,Ixiamas,EL TIGRE ALTO MADIDI,109,103,0,1,5,0,317,78,204,11,0,3,0,0,0,21
