Departamento,Provincia,Municipio,Ciudad / Comunidad,Total,Cañería de red,Pileta pública,Carro repartidor (aguatero),Pozo o noria con bomba,Pozo o noria sin bomba,"Lluvia, río, vertiente, acequia","Lago, laguna, curichi",Total,Al alcantarillado,A una cámara séptica,A un pozo ciego,A la calle,"A la quebrada, río","A un lago, laguna, curichi",Total,Red de empresa eléctrica (servicio público),Motor propio,Panel solar,Otra,No tiene
La Paz,Gualberto Villarroel,Papel Pampa,JANKO PHITY,8,0,0,0,4,4,0,0,5,0,0,5,0,0,0,8,2,0,0,0,6
La Paz,Gualberto Villarroel,Papel Pampa,SANTA ANA ALTA,60,0,0,0,37,22,0,1,27,0,0,27,0,0,0,60,12,0,0,0,48
La Paz,Gualberto Villarroel,Papel Pampa,SANTA ANA BAJA,56,0,0,0,16,38,1,1,9,0,0,9,0,0,0,56,14,0,0,2,40
La Paz,Gualberto Villarroel,Papel Pampa,COPACABANA CAMPO VERDE,50,0,0,0,49,1,0,0,7,0,0,7,0,0,0,50,22,0,0,0,28
La Paz,Gualberto Villarroel,Papel Pampa,VILLA CONCEPCION,42,0,2,0,18,22,0,0,27,0,0,27,0,0,0,42,32,0,0,7,3
La Paz,Gualberto Villarroel,Papel Pampa,VILLA DOLORES AGUSTIN,27,0,0,0,8,19,0,0,18,1,0,17,0,0,0,27,21,0,0,0,6
La Paz,Gualberto Villarroel,Papel Pampa,CRISTO ASUNCION SAN FELIPE,51,0,0,0,16,34,1,0,24,0,0,24,0,0,0,51,29,0,0,0,22
La Paz,Gualberto Villarroel,Papel Pampa,UNION ESCALONA,30,0,0,0,17,13,0,0,22,0,0,22,0,0,0,30,22,0,0,0,8
La Paz,Gualberto Villarroel,Papel Pampa,VIRGEN DE COPACABANA,44,0,0,0,19,24,0,1,38,0,0,38,0,0,0,44,22,1,0,0,21
La Paz,Gualberto Villarroel,Papel Pampa,PACOLLO,74,1,0,0,35,33,3,2,7,0,0,7,0,0,0,74,15,0,0,2,57
La Paz,Gualberto Villarroel,Chacarilla,CHACARILLA,17,0,0,0,16,1,0,0,2,0,0,0,0,2,0,17,12,0,0,0,5
La Paz,Gualberto Villarroel,Chacarilla,TARUHUTANI,35,0,0,0,0,30,5,0,0,0,0,0,0,0,0,35,20,0,0,0,15
La Paz,Gualberto Villarroel,Chacarilla,LARAMUTA,24,0,0,0,0,23,1,0,1,0,0,1,0,0,0,24,10,0,0,0,14
La Paz,Gualberto Villarroel,Chacarilla,TULA ÑUSATA,30,0,0,0,0,25,5,0,2,0,0,2,0,0,0,30,20,0,0,0,10
La Paz,Gualberto Villarroel,Chacarilla,UNTU CHICO ALTO PAMPA BRAVA,59,0,0,0,26,30,2,1,1,0,0,0,0,1,0,59,40,0,0,0,19
La Paz,Gualberto Villarroel,Chacarilla,UNTU CHICO CHUCUHUNA,43,0,0,0,0,41,2,0,0,0,0,0,0,0,0,43,27,0,0,0,16
La Paz,Gualberto Villarroel,Chacarilla,UNTUCHICO ALTA PAMPABRAVA,36,0,0,0,0,32,4,0,0,0,0,0,0,0,0,36,18,0,0,0,18
La Paz,Gualberto Villarroel,Chacarilla,CHOJÑACOTA,67,0,0,0,0,52,15,0,3,0,1,2,0,0,0,67,52,0,0,0,15
La Paz,Gualberto Villarroel,Chacarilla,SAN JUANILLO,73,0,0,0,0,26,47,0,0,0,0,0,0,0,0,73,47,0,0,0,26
La Paz,Gualberto Villarroel,Chacarilla,JISKA PALCA,23,0,0,0,0,9,14,0,1,0,0,1,0,0,0,23,1,0,0,0,22
La Paz,Gualberto Villarroel,Chacarilla,ROSAPATA,67,0,0,0,2,20,33,12,4,0,0,4,0,0,0,67,33,1,2,0,31
La Paz,Gualberto Villarroel,Chacarilla,ALTO UNIDO,72,0,0,0,0,16,54,2,2,0,0,2,0,0,0,72,38,0,0,0,34
La Paz,Gualberto Villarroel,Chacarilla,SAN JUAN PACOLLO,123,0,1,0,0,56,50,16,18,0,0,17,0,0,1,123,71,0,0,0,52
La Paz,Gualberto Villarroel,Chacarilla,PUERTO AROMA,100,0,0,0,0,3,96,1,1,0,0,1,0,0,0,100,60,0,0,0,40
La Paz,José Manuel Pando,Santiago de Machaca,CHULCUTANI,17,5,4,0,1,6,1,0,12,0,2,10,0,0,0,17,2,0,0,0,15
La Paz,José Manuel Pando,Santiago de Machaca,CHURU CHURU,17,13,0,0,0,2,2,0,14,5,1,8,0,0,0,17,4,0,0,0,13
La Paz,José Manuel Pando,Santiago de Machaca,CATACORA,15,1,0,0,0,2,12,0,4,0,2,1,0,1,0,15,0,0,0,0,15
La Paz,José Manuel Pando,Santiago de Machaca,VIILLA WILLQUE,60,0,11,0,18,27,4,0,40,0,0,40,0,0,0,60,23,0,0,0,37
La Paz,José Manuel Pando,Santiago de Machaca,CHACOLLA,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,CANO,18,0,0,0,15,3,0,0,13,0,0,13,0,0,0,18,5,0,0,2,11
La Paz,José Manuel Pando,Santiago de Machaca,SANTIAGO DE MACHACA,219,157,53,2,6,0,1,0,79,26,6,47,0,0,0,219,153,0,2,5,59
La Paz,José Manuel Pando,Santiago de Machaca,CALASAYA,31,13,11,0,0,5,2,0,12,0,5,7,0,0,0,31,0,0,0,0,31
La Paz,José Manuel Pando,Santiago de Machaca,CONDOR AMAYA,32,0,0,0,13,19,0,0,25,1,1,16,1,5,1,32,15,0,2,4,11
La Paz,José Manuel Pando,Santiago de Machaca,HUANCA,14,0,12,0,0,0,2,0,11,0,0,11,0,0,0,14,0,0,4,0,10
La Paz,José Manuel Pando,Santiago de Machaca,JANCO JAKE,11,9,2,0,0,0,0,0,1,0,0,1,0,0,0,11,5,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,CHINGANI,16,2,0,0,0,14,0,0,13,0,0,13,0,0,0,16,15,0,0,0,1
La Paz,José Manuel Pando,Santiago de Machaca,GUARACHI,6,0,0,0,5,1,0,0,5,0,0,5,0,0,0,6,0,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,JAHUIRJA SUAZO,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,TOLALACA,12,0,0,0,7,5,0,0,5,3,0,2,0,0,0,12,0,0,0,1,11
La Paz,José Manuel Pando,Santiago de Machaca,PALOMANI,17,0,0,0,2,1,14,0,8,0,0,8,0,0,0,17,0,0,2,0,15
La Paz,José Manuel Pando,Santiago de Machaca,SOROCO,22,1,6,0,2,11,2,0,16,0,1,15,0,0,0,22,2,0,2,0,18
La Paz,José Manuel Pando,Santiago de Machaca,CHACOMA,5,0,0,0,1,2,2,0,2,0,0,2,0,0,0,5,0,0,0,5,0
La Paz,José Manuel Pando,Santiago de Machaca,ANCOAMAYA,14,0,0,0,13,1,0,0,11,0,4,7,0,0,0,14,0,0,1,8,5
La Paz,José Manuel Pando,Santiago de Machaca,CANCHOJ THUCALACA,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0
La Paz,José Manuel Pando,Santiago de Machaca,CAPILLUNI,14,11,0,0,0,1,2,0,12,0,0,12,0,0,0,14,0,0,0,0,14
La Paz,José Manuel Pando,Santiago de Machaca,CHOQUIPUJO,22,15,5,0,0,2,0,0,15,0,0,15,0,0,0,22,8,0,0,0,14
La Paz,José Manuel Pando,Santiago de Machaca,ESTAMAYA,14,5,0,0,0,1,8,0,6,0,0,6,0,0,0,14,0,0,1,0,13
La Paz,José Manuel Pando,Santiago de Machaca,GUTIERREZ,7,0,0,0,6,1,0,0,7,0,0,7,0,0,0,7,3,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,LIMANI,29,0,0,0,16,13,0,0,16,0,0,16,0,0,0,29,0,0,1,2,26
La Paz,José Manuel Pando,Santiago de Machaca,MACHACOYO,12,0,0,0,3,9,0,0,8,0,0,8,0,0,0,12,0,0,0,0,12
La Paz,José Manuel Pando,Santiago de Machaca,MAMANI,11,0,0,0,4,5,1,1,2,0,1,1,0,0,0,11,0,0,0,0,11
La Paz,José Manuel Pando,Santiago de Machaca,MOROCAMAYA,7,0,0,0,2,2,3,0,7,0,0,7,0,0,0,7,0,0,0,0,7
La Paz,José Manuel Pando,Santiago de Machaca,PIAMAYA GUTIERREZ,7,0,0,0,6,1,0,0,7,0,0,7,0,0,0,7,0,0,6,1,0
La Paz,José Manuel Pando,Santiago de Machaca,QUEHUANI VILLA PATA,16,2,3,0,2,8,1,0,13,0,0,13,0,0,0,16,6,0,0,0,10
La Paz,José Manuel Pando,Santiago de Machaca,QUEQUESANI OCOCANI PALLCOMA,31,10,6,0,7,7,1,0,21,0,0,21,0,0,0,31,0,1,1,0,29
La Paz,José Manuel Pando,Santiago de Machaca,SORA BELEN,21,0,0,0,19,2,0,0,18,0,0,18,0,0,0,21,6,0,1,8,6
La Paz,José Manuel Pando,Santiago de Machaca,TIJRATA,12,9,0,0,3,0,0,0,3,0,1,2,0,0,0,12,1,0,0,0,11
La Paz,José Manuel Pando,Santiago de Machaca,TUPALANI,32,0,25,0,2,0,5,0,17,0,0,17,0,0,0,32,0,0,1,31,0
La Paz,José Manuel Pando,Santiago de Machaca,VINTO WILAMAYA,29,0,20,0,0,4,5,0,21,0,2,19,0,0,0,29,5,0,0,0,24
La Paz,José Manuel Pando,Santiago de Machaca,OCATA,21,0,0,0,14,6,1,0,18,2,5,11,0,0,0,21,12,0,1,0,8
La Paz,José Manuel Pando,Santiago de Machaca,WINTO,12,0,0,0,8,4,0,0,11,0,0,11,0,0,0,12,8,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,ALTO QUELLACOTA,23,0,5,0,0,2,16,0,20,0,0,20,0,0,0,23,0,0,0,0,23
La Paz,José Manuel Pando,Santiago de Machaca,PALLALLCOLLO,17,1,2,0,8,2,4,0,16,0,1,15,0,0,0,17,0,0,2,1,14
La Paz,José Manuel Pando,Santiago de Machaca,PACOLLO,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,3,0,0,0,2,1
La Paz,José Manuel Pando,Santiago de Machaca,SAN JUAN DE ROSA PATA,23,2,0,0,3,2,16,0,14,0,0,14,0,0,0,23,0,0,3,0,20
La Paz,José Manuel Pando,Santiago de Machaca,PONCE ALTO,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,ICHUCATA,17,0,6,0,3,7,1,0,12,0,0,12,0,0,0,17,7,0,1,0,9
La Paz,José Manuel Pando,Santiago de Machaca,ALTO CORHUARI,28,0,0,0,2,26,0,0,21,0,0,21,0,0,0,28,1,0,1,2,24
La Paz,José Manuel Pando,Santiago de Machaca,COLLJARA,25,0,0,0,13,7,5,0,13,0,0,13,0,0,0,25,6,0,2,0,17
La Paz,José Manuel Pando,Santiago de Machaca,JARUKUTA,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,4,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,AUQUI AMAYA,15,0,1,0,12,2,0,0,13,0,0,13,0,0,0,15,0,0,0,0,15
La Paz,José Manuel Pando,Santiago de Machaca,CALACALA,26,0,0,0,24,2,0,0,18,0,0,18,0,0,0,26,0,0,0,0,26
La Paz,José Manuel Pando,Santiago de Machaca,COLLPA,11,0,0,0,6,5,0,0,5,0,0,5,0,0,0,11,8,0,0,0,3
La Paz,José Manuel Pando,Santiago de Machaca,SURCO VILA SANTA BARBARA,6,0,0,0,2,4,0,0,1,0,1,0,0,0,0,6,0,0,0,6,0
La Paz,José Manuel Pando,Santiago de Machaca,MALLCAPI,10,8,1,0,1,0,0,0,7,3,0,4,0,0,0,10,0,0,0,0,10
La Paz,José Manuel Pando,Santiago de Machaca,CHUQUITILLIHUA,20,4,0,0,0,8,8,0,7,0,0,7,0,0,0,20,2,0,0,0,18
La Paz,José Manuel Pando,Santiago de Machaca,SORAHUATA,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,5,0,0,0,5,0
La Paz,José Manuel Pando,Santiago de Machaca,TARUJAMAYA,19,8,0,0,4,7,0,0,12,0,10,2,0,0,0,19,6,0,1,0,12
La Paz,José Manuel Pando,Santiago de Machaca,CHULLUNCAYANI,14,6,0,0,8,0,0,0,12,0,5,7,0,0,0,14,4,0,0,2,8
La Paz,José Manuel Pando,Santiago de Machaca,SANCANI BERENGUELA,14,0,10,0,4,0,0,0,3,0,0,2,0,1,0,14,4,0,0,0,10
La Paz,José Manuel Pando,Santiago de Machaca,SANCANI SANTIAGO,18,4,5,0,0,8,1,0,9,0,1,8,0,0,0,18,4,0,0,0,14
La Paz,José Manuel Pando,Santiago de Machaca,HUAYLLOCO,27,1,0,0,4,0,22,0,2,0,0,2,0,0,0,27,4,0,0,10,13
La Paz,José Manuel Pando,Santiago de Machaca,ANATARAPE,3,0,2,0,0,0,1,0,3,0,0,3,0,0,0,3,0,0,2,0,1
La Paz,José Manuel Pando,Santiago de Machaca,FAROCO,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,0,6,0
La Paz,José Manuel Pando,Santiago de Machaca,LEKELEKENI,7,0,7,0,0,0,0,0,7,0,0,7,0,0,0,7,0,0,0,7,0
La Paz,José Manuel Pando,Santiago de Machaca,ARAPAPAYA,9,0,6,0,1,2,0,0,7,0,0,7,0,0,0,9,0,0,0,7,2
La Paz,José Manuel Pando,Santiago de Machaca,CHOCO,5,0,5,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,4,1
La Paz,José Manuel Pando,Santiago de Machaca,ESTANCIA CUCHUNI,6,0,1,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,6,0
La Paz,José Manuel Pando,Santiago de Machaca,ESTANCIA ALKAKE,4,0,1,0,0,0,3,0,2,0,0,2,0,0,0,4,0,0,0,4,0
La Paz,José Manuel Pando,Santiago de Machaca,VILLA EXALTACION,6,5,1,0,0,0,0,0,2,0,0,2,0,0,0,6,3,0,0,3,0
La Paz,José Manuel Pando,Santiago de Machaca,LLALLAGUA HUAYLLOCO,17,0,13,0,0,0,4,0,12,0,0,12,0,0,0,17,0,0,0,0,17
La Paz,José Manuel Pando,Santiago de Machaca,ACERUNI,11,4,7,0,0,0,0,0,5,0,0,5,0,0,0,11,0,0,0,4,7
La Paz,José Manuel Pando,Santiago de Machaca,TOTORANI,11,11,0,0,0,0,0,0,9,0,2,7,0,0,0,11,0,0,1,0,10
La Paz,José Manuel Pando,Santiago de Machaca,KELKATA,6,6,0,0,0,0,0,0,6,0,6,0,0,0,0,6,6,0,0,0,0
La Paz,José Manuel Pando,Santiago de Machaca,AÑUFANI,12,4,1,0,0,7,0,0,9,0,2,7,0,0,0,12,10,0,0,0,2
La Paz,José Manuel Pando,Santiago de Machaca,ANTAJARANI,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,CAMPUCO,8,0,2,0,0,5,1,0,3,0,0,3,0,0,0,8,2,0,0,2,4
La Paz,José Manuel Pando,Santiago de Machaca,LLANQUIRI SEGUNDO,15,11,3,0,0,0,1,0,12,0,0,11,1,0,0,15,0,0,0,0,15
La Paz,José Manuel Pando,Santiago de Machaca,LLANQUIRI PRIMERO,6,5,0,0,0,0,1,0,4,0,0,4,0,0,0,6,0,0,0,0,6
La Paz,José Manuel Pando,Santiago de Machaca,KAWRAJAMAVI,5,0,5,0,0,0,0,0,4,0,1,3,0,0,0,5,0,0,0,3,2
La Paz,José Manuel Pando,Santiago de Machaca,MATANZA,7,0,7,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,2,5
La Paz,José Manuel Pando,Santiago de Machaca,BERENGUELA,62,11,11,0,1,24,15,0,18,0,0,18,0,0,0,62,0,0,11,1,50
La Paz,José Manuel Pando,Santiago de Machaca,PAYRUMANI CHICO,30,15,7,0,1,7,0,0,20,0,0,20,0,0,0,30,0,0,3,0,27
La Paz,José Manuel Pando,Santiago de Machaca,SARCOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Paz,José Manuel Pando,Santiago de Machaca,LLALLAGUA,25,0,10,0,3,4,7,1,14,0,0,11,2,1,0,25,10,0,0,0,15
La Paz,José Manuel Pando,Santiago de Machaca,VILLA CASQUIRI,15,0,12,0,0,2,1,0,10,0,0,10,0,0,0,15,0,0,0,15,0
La Paz,José Manuel Pando,Santiago de Machaca,VILLA MERCEDES,13,3,5,0,1,2,2,0,9,0,0,9,0,0,0,13,9,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,CHIARHUYO,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1
La Paz,José Manuel Pando,Santiago de Machaca,ITAPALLUNI,22,0,3,0,1,9,9,0,5,0,0,5,0,0,0,22,0,0,3,5,14
La Paz,José Manuel Pando,Santiago de Machaca,ROSARIO DE BENDILLUMA,11,0,11,0,0,0,0,0,9,0,0,9,0,0,0,11,1,0,0,0,10
La Paz,José Manuel Pando,Santiago de Machaca,TIQUITIQUINI,6,0,2,0,3,1,0,0,2,0,1,1,0,0,0,6,0,0,0,4,2
La Paz,José Manuel Pando,Santiago de Machaca,KUMO,17,1,3,0,0,5,8,0,10,0,0,9,0,1,0,17,0,0,1,2,14
La Paz,José Manuel Pando,Santiago de Machaca,POJPOCOLLO,20,2,1,0,0,2,14,1,10,0,0,10,0,0,0,20,0,0,1,8,11
La Paz,José Manuel Pando,Santiago de Machaca,PALLALLCOLLO,11,0,0,0,11,0,0,0,2,0,0,2,0,0,0,11,0,0,1,0,10
La Paz,José Manuel Pando,Santiago de Machaca,CALLUM CHULLPA,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,ACHARAYA,33,23,7,0,0,2,1,0,23,0,0,23,0,0,0,33,10,0,0,0,23
La Paz,José Manuel Pando,Santiago de Machaca,AÑAHUANI,19,16,1,0,0,1,1,0,15,0,0,15,0,0,0,19,6,0,0,0,13
La Paz,José Manuel Pando,Santiago de Machaca,ATACONI,13,4,3,0,1,4,0,1,7,0,0,7,0,0,0,13,5,0,1,0,7
La Paz,José Manuel Pando,Santiago de Machaca,CHOQUEPIÑA,20,14,1,0,0,0,5,0,11,0,0,11,0,0,0,20,4,0,0,0,16
La Paz,José Manuel Pando,Santiago de Machaca,MURMUNTANI,13,1,0,0,6,1,0,5,8,0,0,8,0,0,0,13,9,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,POQUICANTA,10,10,0,0,0,0,0,0,3,0,0,3,0,0,0,10,10,0,0,0,0
La Paz,José Manuel Pando,Santiago de Machaca,SICUANI,15,13,0,0,0,0,2,0,7,0,0,7,0,0,0,15,0,0,2,0,13
La Paz,José Manuel Pando,Santiago de Machaca,WILLKI,19,2,16,0,0,0,0,1,14,0,1,11,0,0,2,19,15,0,0,0,4
La Paz,José Manuel Pando,Santiago de Machaca,ACOCATA,12,0,6,0,1,2,0,3,7,0,0,7,0,0,0,12,0,0,2,0,10
La Paz,José Manuel Pando,Santiago de Machaca,HUARIPUJO ARRIBA,47,28,0,0,0,19,0,0,41,0,0,41,0,0,0,47,38,0,0,0,9
La Paz,José Manuel Pando,Santiago de Machaca,HUARIPUJO BAJO,44,7,24,0,0,13,0,0,42,0,0,42,0,0,0,44,39,0,0,0,5
La Paz,José Manuel Pando,Santiago de Machaca,TAYPI BELEN,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
La Paz,José Manuel Pando,Santiago de Machaca,HUANACAMAYA,20,0,0,0,4,16,0,0,15,0,0,15,0,0,0,20,17,0,0,0,3
La Paz,José Manuel Pando,Catacora,CLIZA,37,28,5,1,1,2,0,0,23,0,2,19,2,0,0,37,35,0,0,1,1
La Paz,José Manuel Pando,Catacora,QUIMSACHATA,14,0,0,0,0,14,0,0,3,0,0,3,0,0,0,14,5,0,0,1,8
La Paz,José Manuel Pando,Catacora,TOLUYO,33,0,1,0,6,12,14,0,3,0,0,3,0,0,0,33,3,0,0,0,30
La Paz,José Manuel Pando,Catacora,CATACORA,14,2,3,0,2,7,0,0,8,0,0,8,0,0,0,14,2,0,1,0,11
La Paz,José Manuel Pando,Catacora,PAIRUMANI GRANDE,98,3,61,0,0,17,12,5,82,1,2,79,0,0,0,98,68,0,3,0,27
La Paz,José Manuel Pando,Catacora,IQUILLAVI,27,0,0,0,3,19,2,3,9,0,0,9,0,0,0,27,12,0,1,0,14
La Paz,José Manuel Pando,Catacora,TOLACOLLO,75,19,23,0,0,32,1,0,29,0,0,29,0,0,0,75,25,0,2,5,43
La Paz,José Manuel Pando,Catacora,PAMPIÑA,11,0,0,0,0,1,10,0,0,0,0,0,0,0,0,11,0,0,0,0,11
La Paz,José Manuel Pando,Catacora,PAJCHIRI,55,45,5,0,3,0,1,1,37,0,0,36,1,0,0,55,10,0,0,4,41
La Paz,José Manuel Pando,Catacora,PARACHI,96,46,4,0,1,20,25,0,60,0,0,60,0,0,0,96,51,0,0,0,45
La Paz,José Manuel Pando,Catacora,CATACORA,193,111,23,0,1,32,26,0,96,1,1,94,0,0,0,193,132,0,1,5,55
La Paz,José Manuel Pando,Catacora,CALLAZA,12,6,6,0,0,0,0,0,12,0,0,12,0,0,0,12,11,0,0,0,1
La Paz,José Manuel Pando,Catacora,CHIRIJINI,9,2,7,0,0,0,0,0,8,0,0,8,0,0,0,9,0,0,0,0,9
La Paz,José Manuel Pando,Catacora,PATAPUJO,9,0,1,0,4,1,3,0,7,0,0,7,0,0,0,9,0,0,0,0,9
La Paz,José Manuel Pando,Catacora,PICHUÑA,7,0,1,0,0,6,0,0,5,0,0,5,0,0,0,7,0,0,0,0,7
La Paz,José Manuel Pando,Catacora,PIQUENCHACA,14,0,0,0,2,12,0,0,6,0,0,6,0,0,0,14,2,0,0,0,12
La Paz,José Manuel Pando,Catacora,COTARI,13,11,0,0,0,2,0,0,13,0,0,13,0,0,0,13,11,0,0,0,2
La Paz,José Manuel Pando,Catacora,PIÑOTANI,9,9,0,0,0,0,0,0,9,0,0,9,0,0,0,9,7,0,0,0,2
La Paz,José Manuel Pando,Catacora,ZAPARANI,10,0,1,0,0,4,5,0,5,0,0,5,0,0,0,10,0,0,0,0,10
La Paz,Caranavi,Caranavi,CARANAVI,4 460,3 697,402,10,17,74,242,18,3 563,3 030,122,396,11,4,0,4 460,3 855,10,2,18,575
La Paz,Caranavi,Caranavi,SANTA FE,18,2,0,0,0,1,15,0,0,0,0,0,0,0,0,18,0,0,0,0,18
La Paz,Caranavi,Caranavi,BOLINDA,73,42,0,0,1,3,16,11,42,0,2,40,0,0,0,73,39,0,1,0,33
La Paz,Caranavi,Caranavi,HUARI NUEVO,13,13,0,0,0,0,0,0,10,0,0,10,0,0,0,13,7,0,0,0,6
La Paz,Caranavi,Caranavi,SAN ANTONIO DE BOLINDA,47,34,0,0,0,1,12,0,42,0,38,4,0,0,0,47,43,0,0,0,4
La Paz,Caranavi,Caranavi,BELLA VISTA,18,10,0,0,0,0,8,0,5,0,1,4,0,0,0,18,1,0,0,0,17
La Paz,Caranavi,Caranavi,PACHAMAMA,27,21,0,0,0,6,0,0,0,0,0,0,0,0,0,27,9,0,0,0,18
La Paz,Caranavi,Caranavi,UNION VILLA SAN JUAN,33,9,0,0,0,1,23,0,13,0,0,13,0,0,0,33,20,0,0,0,13
La Paz,Caranavi,Caranavi,BAUTISTA SAAVEDRA A,79,34,2,0,0,4,39,0,42,0,12,30,0,0,0,79,40,0,0,0,39
La Paz,Caranavi,Caranavi,BAUTISTA SAAVEDRA B,87,34,0,0,0,0,53,0,14,2,1,10,0,1,0,87,51,0,0,0,36
La Paz,Caranavi,Caranavi,BAUTISTA SAAVEDRA C,59,40,0,0,0,2,16,1,30,4,10,16,0,0,0,59,33,0,0,0,26
La Paz,Caranavi,Caranavi,COPACABANA,28,22,0,0,0,0,6,0,9,0,0,9,0,0,0,28,0,0,0,0,28
La Paz,Caranavi,Caranavi,MANCO KAPAC CHICO,44,27,2,0,0,0,15,0,33,0,3,30,0,0,0,44,35,0,0,0,9
La Paz,Caranavi,Caranavi,VILLA FLOR,54,15,0,0,1,8,27,3,19,0,0,19,0,0,0,54,2,0,0,0,52
La Paz,Caranavi,Caranavi,VILLA FLOR 2DO,38,0,1,0,5,2,28,2,30,0,0,30,0,0,0,38,28,0,0,0,10
La Paz,Caranavi,Caranavi,VILLA ROSARIO,62,31,0,0,0,0,31,0,48,0,6,42,0,0,0,62,0,0,1,0,61
La Paz,Caranavi,Caranavi,VIRGEN DE FATIMA,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0
La Paz,Caranavi,Caranavi,SAN IGNACIO,35,30,2,0,0,1,2,0,28,0,0,28,0,0,0,35,31,0,0,0,4
La Paz,Caranavi,Caranavi,LOA PRIMERA,27,0,0,0,0,0,27,0,17,0,0,17,0,0,0,27,12,1,0,0,14
La Paz,Caranavi,Caranavi,LITORAL,27,22,1,0,0,0,4,0,10,1,0,9,0,0,0,27,15,0,0,0,12
La Paz,Caranavi,Caranavi,TAIPIPLAYA,103,92,2,0,0,0,9,0,82,0,21,61,0,0,0,103,90,0,0,0,13
La Paz,Caranavi,Caranavi,AGROPECUARIA CRISTO REY,32,21,0,0,0,10,1,0,31,1,0,30,0,0,0,32,31,0,0,0,1
La Paz,Caranavi,Caranavi,AGROPECUARIA VILUYO,44,41,0,0,0,0,3,0,33,0,25,8,0,0,0,44,43,0,0,0,1
La Paz,Caranavi,Caranavi,CORPUS CHRISTI,39,37,0,0,1,0,1,0,17,1,5,11,0,0,0,39,36,0,0,0,3
La Paz,Caranavi,Caranavi,FISCAL BELEN,23,11,4,0,0,1,6,1,2,0,1,1,0,0,0,23,12,0,0,0,11
La Paz,Caranavi,Caranavi,ACHIRI,80,1,0,0,0,0,79,0,5,0,0,5,0,0,0,80,64,0,0,0,16
La Paz,Caranavi,Caranavi,JUAN DEL VALLE A,31,0,0,0,0,0,31,0,17,0,0,16,0,1,0,31,27,0,0,0,4
La Paz,Caranavi,Caranavi,NIÑO JESUS,39,36,0,0,0,0,3,0,25,0,0,25,0,0,0,39,37,0,0,0,2
La Paz,Caranavi,Caranavi,ALTO ITALAQUE,41,1,0,0,0,0,40,0,8,0,0,8,0,0,0,41,40,0,0,0,1
La Paz,Caranavi,Caranavi,INGAVI,28,0,0,0,0,0,28,0,8,0,1,7,0,0,0,28,27,0,0,0,1
La Paz,Caranavi,Caranavi,RIO MERCEDES 2DA ZONA,53,44,6,0,0,0,3,0,46,0,40,6,0,0,0,53,51,0,0,0,2
La Paz,Caranavi,Caranavi,LOA,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,18
La Paz,Caranavi,Caranavi,MUÑECAS,77,16,3,0,0,3,50,5,76,0,1,75,0,0,0,77,70,0,0,1,6
La Paz,Caranavi,Caranavi,QUILLA QUILLANI,38,9,0,0,0,0,29,0,22,0,1,21,0,0,0,38,31,0,0,1,6
La Paz,Caranavi,Caranavi,SANTA RITA,18,15,0,0,0,0,3,0,12,0,0,12,0,0,0,18,7,0,0,0,11
La Paz,Caranavi,Caranavi,JUAN DEL VALLE B,34,33,0,0,0,0,1,0,1,0,0,1,0,0,0,34,31,0,0,0,3
La Paz,Caranavi,Caranavi,JUAN DEL VALLE C,18,17,0,0,0,1,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0
La Paz,Caranavi,Caranavi,VILLA SANTA CRUZ,8,0,0,0,0,0,8,0,5,0,0,5,0,0,0,8,1,0,0,0,7
