Departamento,Provincia,Municipio,Ciudad / Comunidad,Total,0 años de edad,1 año de edad,2 años de edad,3 años de edad,4 años de edad,5 años de edad,6 años de edad,7 años de edad,8 años de edad,9 años de edad,10 años de edad,11 años de edad,12 años de edad,13 años de edad,14 años de edad,15 años de edad,16 años de edad,17 años de edad,18 años de edad,19 años de edad,20 a 24 años de edad,25 a 29 años de edad,30 a 34 años de edad,35 a 39 años de edad,40 a 44 años de edad,45 a 49 años de edad,50 a 54 años de edad,55 a 59 años de edad,60 a 64 años de edad,65 a 69 años de edad,70 a 74 años de edad,75 a 79 años de edad,80 a 84 años de edad,85 a 89 años de edad,90 a 94 años de edad,95 años y mas
La Paz,Loayza,Sapahaqui,AYNA,191,2,5,2,2,5,7,6,4,4,6,2,5,4,6,4,3,4,2,4,4,17,17,9,6,13,6,10,11,2,9,3,3,1,3,0,0
La Paz,Loayza,Sapahaqui,TACORA,64,2,1,1,1,3,1,2,0,1,1,1,1,1,1,4,2,1,2,0,1,4,9,3,5,4,2,0,4,2,3,0,1,0,0,0,0
La Paz,Loayza,Sapahaqui,COLLPUMA ALTA,42,0,0,0,1,1,1,2,1,2,2,1,2,0,1,2,2,0,0,2,0,5,0,5,1,1,6,0,1,2,1,0,0,0,0,0,0
La Paz,Loayza,Yaco,HUANACAMAYA,121,5,1,1,1,2,1,3,2,3,1,6,1,6,2,1,5,0,3,0,1,5,8,8,4,6,6,12,5,7,5,6,2,2,0,0,0
La Paz,Loayza,Yaco,YACO,577,9,9,8,8,13,6,7,7,12,11,9,13,10,10,8,14,8,7,12,0,21,29,25,32,28,48,38,43,33,30,32,15,10,7,2,3
La Paz,Loayza,Yaco,MICAYA,82,0,2,1,0,2,1,1,2,2,3,2,1,2,1,0,1,1,3,2,1,8,4,1,2,2,7,6,0,6,5,6,3,4,0,0,0
La Paz,Loayza,Yaco,MECAÑA,236,7,3,6,4,4,3,11,7,6,9,5,7,10,7,5,3,8,5,7,3,15,7,8,9,13,13,8,10,5,8,11,6,0,3,0,0
La Paz,Loayza,Yaco,INGENIO,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,4,4,6,3,1,0,0,1,0,0,0
La Paz,Loayza,Yaco,LLANUMA,57,0,0,1,1,2,2,1,3,2,2,2,1,0,1,0,4,1,1,0,0,4,2,2,5,4,2,2,1,2,3,1,2,1,0,2,0
La Paz,Loayza,Yaco,JANKOÑIRI,14,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,1,2,1,0,0
La Paz,Loayza,Yaco,COLLANA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
La Paz,Loayza,Yaco,VITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
La Paz,Loayza,Yaco,CUSUMA,57,0,0,0,0,0,1,0,0,2,3,0,3,1,3,1,2,4,0,2,0,2,3,3,7,2,3,4,5,0,3,3,0,0,0,0,0
La Paz,Loayza,Yaco,CAXATA,429,5,13,7,6,5,3,11,6,8,9,11,4,9,9,9,11,12,8,8,3,27,19,22,24,23,22,30,21,31,16,13,11,6,3,2,2
La Paz,Loayza,Yaco,CHUAÑA,177,1,1,1,5,4,5,2,1,5,3,5,2,5,3,3,2,2,3,4,0,15,15,3,15,20,10,9,10,7,5,3,4,1,3,0,0
La Paz,Loayza,Yaco,HUNTUTA,232,3,5,3,7,6,3,6,7,5,8,3,6,3,4,3,6,2,5,4,8,24,17,13,12,16,11,10,8,5,7,4,4,3,1,0,0
La Paz,Loayza,Yaco,CHALLOMA CHICO,138,2,2,8,0,4,4,8,1,4,4,2,2,4,3,2,2,3,5,5,2,7,13,7,11,8,7,9,3,3,2,1,0,0,0,0,0
La Paz,Loayza,Yaco,CHALLOMA GRANDE,339,6,2,3,6,4,4,1,6,6,4,6,10,11,4,9,10,8,7,13,5,30,33,19,24,21,16,6,9,20,6,9,7,10,2,2,0
La Paz,Loayza,Yaco,COTAÑA,90,1,3,0,2,0,1,2,1,1,2,1,3,1,0,1,4,5,0,3,3,8,3,5,6,7,4,6,1,5,3,5,2,0,0,1,0
La Paz,Loayza,Yaco,AROMA,108,3,2,1,0,1,1,0,2,3,2,0,3,3,0,2,6,2,4,3,1,16,3,5,6,4,7,3,4,8,4,2,6,0,1,0,0
La Paz,Loayza,Yaco,CHUCAMARCA,310,10,8,6,6,4,8,3,4,16,10,6,10,7,8,5,6,7,9,4,4,22,11,13,10,13,17,9,23,12,15,11,3,6,2,1,1
La Paz,Loayza,Yaco,PUTUNI,73,1,2,0,2,4,3,1,0,3,3,1,1,3,1,1,2,1,2,0,2,6,4,1,2,8,4,2,6,0,3,2,2,0,0,0,0
La Paz,Loayza,Yaco,BAMBARILLO,198,5,1,2,4,4,3,7,6,3,1,4,5,7,7,6,7,2,2,6,5,10,6,8,15,15,11,12,7,8,6,5,3,3,0,1,1
La Paz,Loayza,Yaco,PUNAHATA,78,1,1,0,1,1,0,2,1,1,1,1,1,2,1,1,3,1,2,4,0,4,9,6,6,0,4,5,7,3,4,0,1,3,0,1,0
La Paz,Loayza,Yaco,CONCHAMARCA,131,1,3,0,2,2,2,5,5,7,2,4,1,5,3,0,2,5,1,4,1,4,3,6,7,9,8,6,6,5,9,5,3,3,2,0,0
La Paz,Loayza,Yaco,LLIPI LLIPI,240,2,8,4,6,4,2,8,7,5,8,8,4,4,7,7,6,8,3,2,2,15,16,11,12,17,11,16,9,9,8,6,1,3,0,1,0
La Paz,Loayza,Yaco,UMALACO,211,5,6,3,6,6,4,4,5,8,4,0,6,3,7,7,9,1,4,5,3,13,8,15,9,15,8,9,6,7,10,5,2,3,2,3,0
La Paz,Loayza,Yaco,AMPICOLQUE,136,10,2,2,3,3,4,1,1,2,4,6,1,6,3,2,3,1,3,3,0,11,10,4,10,5,9,2,6,7,4,3,2,3,0,0,0
La Paz,Loayza,Yaco,CAPELLANIA,157,0,1,3,3,6,2,3,1,5,4,6,3,3,4,2,7,4,4,5,3,12,10,7,4,4,11,10,6,9,9,4,2,0,0,0,0
La Paz,Loayza,Yaco,CHIARAQUE,171,0,3,0,3,3,5,3,3,4,5,9,4,7,5,3,2,4,3,0,3,11,14,5,8,10,9,11,13,11,4,2,0,3,1,0,0
La Paz,Loayza,Yaco,HORNUNI,392,10,12,5,10,7,12,9,8,9,18,9,16,12,11,9,12,13,7,7,13,22,27,14,21,15,18,20,14,11,8,5,5,3,0,0,0
La Paz,Loayza,Yaco,IQUILLUYO,262,5,6,10,7,2,8,4,9,1,15,6,6,5,11,6,5,4,5,4,1,14,17,10,11,15,10,20,5,12,8,12,3,2,0,2,1
La Paz,Loayza,Yaco,IRACACHI,297,9,9,9,9,7,5,7,10,5,8,6,14,3,13,4,9,9,9,7,3,30,16,18,10,15,12,13,14,3,2,4,2,2,1,0,0
La Paz,Loayza,Yaco,LAURANI,107,0,2,3,2,3,2,2,1,2,2,1,4,0,1,2,1,1,6,2,5,9,8,3,8,8,3,7,6,3,4,2,0,3,1,0,0
La Paz,Loayza,Yaco,PAMPAJASI,689,19,14,15,15,22,19,16,18,12,17,19,8,20,16,14,17,13,11,15,18,61,35,53,37,26,22,24,23,33,22,16,7,9,1,1,1
La Paz,Loayza,Yaco,VILLA PUCHUNI,384,5,6,11,4,9,8,7,9,11,11,5,8,12,9,14,15,11,9,7,9,24,20,14,20,20,13,23,21,16,14,7,4,3,2,3,0
La Paz,Loayza,Yaco,PATLLOMA,92,0,1,0,5,2,0,3,3,2,3,3,1,3,4,1,2,4,1,3,1,2,6,6,1,7,3,2,3,10,3,3,2,0,1,1,0
La Paz,Loayza,Yaco,TABLACHACA,529,8,13,9,7,10,3,11,10,7,14,7,6,17,18,16,13,22,13,19,17,32,26,22,19,34,19,31,23,20,28,11,11,9,2,2,0
La Paz,Loayza,Yaco,HUAYLLOMA,97,1,1,2,0,4,2,2,3,4,1,5,2,5,2,3,2,3,0,3,0,3,3,2,5,3,5,6,5,3,2,5,2,4,0,0,4
La Paz,Loayza,Yaco,KHALA TRANCA,41,1,1,0,1,1,0,1,2,0,0,1,2,3,2,1,0,1,1,1,0,1,1,1,6,3,1,2,2,1,0,1,0,0,2,0,1
La Paz,Loayza,Yaco,TOTOR PAMPA,28,0,0,1,0,0,0,0,0,1,0,2,0,2,1,0,1,1,0,1,1,0,1,1,1,0,2,4,1,3,1,1,0,0,2,0,0
La Paz,Loayza,Malla,ATOROMA,593,8,12,15,12,10,8,12,11,8,8,12,5,11,8,11,13,7,18,9,11,47,40,39,38,33,30,33,28,25,17,14,14,17,6,1,2
La Paz,Loayza,Malla,CAPINOTA,98,0,1,0,3,1,2,1,1,1,3,1,3,1,1,2,2,2,2,2,4,10,8,10,9,1,6,1,7,2,6,2,2,1,0,0,0
La Paz,Loayza,Malla,CONDORIRI,66,7,0,1,2,1,1,0,1,1,1,3,1,0,1,2,0,4,1,2,1,6,4,5,3,3,5,3,0,1,3,1,1,1,0,0,0
La Paz,Loayza,Malla,MALLA,1 677,30,33,30,44,40,42,31,30,36,29,44,28,53,24,26,41,39,30,40,47,165,139,124,88,85,97,59,41,29,33,33,29,21,13,3,1
La Paz,Loayza,Malla,CALLUCHANI,234,8,6,8,4,8,4,6,4,5,5,2,1,4,2,5,3,6,10,6,9,33,19,22,8,8,4,8,8,8,4,4,0,1,0,0,1
La Paz,Loayza,Malla,ASIRIRI,371,8,6,10,4,11,8,3,9,5,5,7,6,7,7,8,8,9,3,11,4,34,30,29,28,22,16,13,16,14,10,6,4,4,5,1,0
La Paz,Loayza,Malla,ÑIQUELA,429,5,6,9,13,4,2,2,11,7,7,10,7,9,14,11,9,6,6,12,6,39,39,41,24,30,29,17,19,9,8,8,6,4,0,0,0
La Paz,Loayza,Malla,QUINTURANI,355,4,4,7,10,15,2,7,10,6,8,8,11,9,8,9,10,4,6,5,2,20,26,25,22,25,15,14,19,17,9,7,3,5,2,0,1
La Paz,Loayza,Malla,KALA HUANCANI,73,2,2,3,0,1,2,1,2,3,3,2,1,1,2,3,2,1,1,2,1,8,6,4,2,4,2,3,1,1,3,2,1,1,0,0,0
La Paz,Loayza,Malla,LARANCOTA,90,0,1,1,1,0,0,1,1,0,0,1,1,4,1,1,0,0,1,1,2,12,7,7,10,8,13,9,6,0,0,0,0,1,0,0,0
La Paz,Loayza,Malla,JACHUMA,295,3,6,6,6,5,14,5,2,2,3,8,3,11,5,10,10,4,6,5,10,19,20,18,15,17,18,13,3,11,9,13,8,6,0,1,0
La Paz,Loayza,Malla,JACHAPAMPA,165,2,2,4,5,0,3,4,4,1,3,4,2,0,1,2,8,4,5,6,3,13,12,6,11,9,15,11,8,5,3,1,3,3,2,0,0
La Paz,Loayza,Malla,RODEO,189,5,4,8,1,8,6,2,5,5,3,5,4,3,4,1,4,2,4,5,4,27,11,7,8,12,9,3,8,7,6,1,2,4,1,0,0
La Paz,Loayza,Malla,ULLACOPA,24,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,3,2,0,2,0,1,0,2,3,1,0,0,0,0,0
La Paz,Loayza,Malla,CHOJÑACOTA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
La Paz,Loayza,Malla,MINA MONTE BLANCO,61,0,2,1,2,1,1,2,1,1,0,1,1,2,1,2,1,1,1,2,1,6,7,4,3,2,10,4,1,0,0,0,0,0,0,0,0
La Paz,Loayza,Malla,BELLA VISTA,103,4,0,5,1,4,1,0,5,1,3,1,6,2,1,1,3,4,2,3,1,3,1,10,4,4,3,9,5,6,2,5,0,3,0,0,0
La Paz,Loayza,Malla,SORACACHI,161,3,3,3,1,4,4,4,3,3,4,7,4,5,3,2,5,4,3,2,1,14,8,9,11,10,7,8,6,10,4,2,3,0,1,0,0
La Paz,Loayza,Malla,COQUE,124,5,4,1,0,3,2,3,1,1,1,1,1,2,3,4,1,4,3,3,5,4,4,10,14,11,8,6,6,4,3,1,1,3,1,0,0
La Paz,Loayza,Malla,JANKO JAKE,59,2,1,1,4,3,1,4,1,2,2,4,2,4,1,1,0,3,0,1,1,4,3,4,3,3,2,0,0,0,1,1,0,0,0,0,0
La Paz,Loayza,Cairoma,CAIROMA,590,3,11,5,7,20,10,18,11,7,5,13,7,20,16,20,13,8,13,12,12,32,36,25,42,41,38,22,33,32,20,16,10,4,3,3,2
La Paz,Loayza,Cairoma,BAJADERIA,353,3,9,7,9,7,9,5,9,12,5,7,10,7,4,10,15,6,17,12,10,22,17,14,22,22,20,6,19,16,10,3,5,4,0,0,0
La Paz,Loayza,Cairoma,COLLANA,109,0,5,2,6,4,6,1,3,2,4,6,3,2,1,1,4,1,1,1,6,6,9,4,2,8,4,9,2,2,1,2,0,1,0,0,0
La Paz,Loayza,Cairoma,HUMARUTA ALTA,128,4,1,1,2,3,2,5,1,5,2,1,1,3,2,1,3,3,2,4,6,10,6,6,4,11,6,7,3,9,7,3,1,2,1,0,0
La Paz,Loayza,Cairoma,HUMARUTA BAJA,133,2,4,1,0,3,0,2,3,4,1,5,5,4,5,2,5,3,2,4,1,2,9,12,3,8,11,7,3,4,8,6,2,1,1,0,0
La Paz,Loayza,Cairoma,MURMUNTANI,79,6,5,1,1,1,2,2,1,1,4,3,2,1,0,1,0,1,0,0,0,10,10,4,2,2,4,2,4,2,2,1,1,1,0,1,1
La Paz,Loayza,Cairoma,PARARANI,254,9,8,6,6,5,8,6,6,9,8,8,5,5,5,7,11,6,4,4,5,12,11,12,23,18,11,8,5,4,7,5,5,1,1,0,0
La Paz,Loayza,Cairoma,UCHAMBAYA,223,7,2,2,3,6,2,3,3,3,4,5,3,8,2,8,6,5,8,13,2,24,10,14,12,14,11,5,7,11,6,8,3,3,0,0,0
La Paz,Loayza,Cairoma,WILAPAMPA,252,3,5,0,13,6,6,6,9,5,9,8,8,2,11,8,8,8,5,1,6,14,5,9,19,8,10,17,12,11,6,3,2,7,1,0,1
La Paz,Loayza,Cairoma,KENKO,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,6,3,2,3,1,6,8,0,1,2,2,0,3,0,0,0
La Paz,Loayza,Cairoma,SAYA,292,12,8,5,5,5,4,5,6,5,3,6,2,4,3,5,7,9,6,3,7,19,18,27,12,17,22,12,15,11,11,7,5,6,0,0,0
La Paz,Loayza,Cairoma,PUCARA MILLAVI,16,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0
La Paz,Loayza,Cairoma,LOMA GRANDE,77,0,1,0,1,3,0,3,0,2,3,1,0,4,3,1,4,2,2,3,0,6,7,8,4,3,7,3,4,2,0,0,0,0,0,0,0
La Paz,Loayza,Cairoma,AGUA SALUD,140,0,1,1,2,3,4,2,2,0,1,1,3,6,4,4,0,7,1,5,6,15,11,4,9,4,7,6,10,8,3,5,2,1,2,0,0
La Paz,Loayza,Cairoma,CASTILLOMA,123,0,1,1,2,4,2,1,4,4,2,3,4,2,2,4,2,5,0,6,0,11,6,7,7,10,7,5,4,8,4,3,0,1,1,0,0
La Paz,Loayza,Cairoma,COROCUTA,187,0,1,5,3,8,2,3,5,5,5,1,7,1,6,3,5,4,5,4,5,14,19,9,9,9,10,13,8,3,3,6,3,3,0,0,0
La Paz,Loayza,Cairoma,KERAYA,261,0,2,5,3,5,6,2,6,4,3,5,7,4,9,6,6,7,6,8,3,34,21,15,9,11,12,15,12,5,8,5,8,6,2,1,0
La Paz,Loayza,Cairoma,KHARA,242,4,2,2,8,2,1,5,6,7,3,6,8,7,3,7,6,8,2,4,8,17,16,19,15,13,14,5,13,8,11,7,3,2,0,0,0
La Paz,Loayza,Cairoma,MACHACAMARCA,62,2,5,2,3,2,0,0,2,1,0,0,1,1,0,2,1,3,1,5,2,6,3,1,3,4,4,2,1,1,0,1,2,0,1,0,0
La Paz,Loayza,Cairoma,QUEBRADA,208,6,7,2,5,5,3,3,7,4,3,5,3,8,3,5,4,6,4,4,2,15,16,13,10,10,7,8,8,11,8,4,2,3,3,0,1
La Paz,Loayza,Cairoma,SACANI,138,1,1,1,6,5,3,6,3,2,4,3,4,3,6,4,7,1,5,1,3,11,9,9,4,6,4,6,8,7,3,0,2,0,0,0,0
La Paz,Loayza,Cairoma,SANUMARCA,258,4,3,7,3,6,3,3,8,5,4,5,8,2,1,6,6,10,1,8,14,27,18,10,17,22,15,9,12,3,5,7,1,4,0,1,0
La Paz,Loayza,Cairoma,SICO,108,4,2,5,1,0,1,1,3,3,1,5,0,2,0,5,3,2,6,1,1,6,10,6,6,4,5,5,4,3,6,2,3,2,0,0,0
La Paz,Loayza,Cairoma,SORA SORA,73,0,2,1,1,5,0,3,2,1,5,1,4,4,0,2,1,3,3,2,0,3,3,6,3,1,4,1,2,2,2,3,2,1,0,0,0
La Paz,Loayza,Cairoma,YUNGA YUNGA,209,2,1,2,0,6,3,6,2,3,5,7,4,4,4,3,7,4,8,1,3,6,10,5,11,14,13,16,12,12,13,8,7,5,0,2,0
La Paz,Loayza,Cairoma,MACHACAMARCA ALTA,140,7,2,2,5,3,0,2,2,1,7,2,3,4,4,2,8,9,2,2,4,13,7,9,14,7,1,3,4,8,0,1,0,1,1,0,0
La Paz,Loayza,Cairoma,VILLA PUCARANI,263,5,1,4,2,2,2,4,6,2,6,1,4,6,4,4,7,10,5,6,7,22,24,23,13,15,15,13,11,14,9,3,6,4,1,2,0
La Paz,Loayza,Cairoma,AMARU,109,0,1,0,0,0,1,1,0,3,1,0,3,2,3,0,4,0,2,4,2,10,12,9,7,9,7,8,6,6,3,1,0,3,0,0,1
La Paz,Loayza,Cairoma,CUSIRAYA,47,0,0,1,1,1,1,1,0,1,0,1,0,2,2,0,1,1,1,0,1,2,2,5,8,4,1,1,1,6,1,0,0,1,0,0,0
La Paz,Loayza,Cairoma,HUICHURAYA,289,5,4,8,3,4,3,7,10,5,7,3,6,6,9,8,10,6,5,6,5,17,17,20,7,14,14,18,15,16,13,7,6,4,0,0,1
La Paz,Loayza,Cairoma,TUNCU CHURU,78,1,0,1,2,2,2,1,2,0,3,2,3,2,2,3,3,5,3,3,1,4,4,4,4,2,4,2,3,2,4,1,2,1,0,0,0
La Paz,Loayza,Cairoma,KOTAÑA,129,3,2,4,0,3,2,3,4,5,6,3,3,6,4,3,2,4,3,2,2,7,4,5,7,7,4,5,5,3,3,3,4,6,1,1,0
La Paz,Loayza,Cairoma,CEBADA PATA,184,2,1,6,3,5,4,5,0,3,1,3,0,7,2,3,1,3,2,3,3,12,20,16,21,15,14,8,2,2,3,6,4,4,0,0,0
La Paz,Loayza,Cairoma,COLLPANI,595,13,14,9,16,12,17,17,15,17,12,15,11,16,14,15,11,11,18,11,8,42,30,33,21,33,29,28,26,29,16,15,8,9,4,0,0
La Paz,Loayza,Cairoma,HUERTA GRANDE,177,4,3,5,4,4,3,2,6,7,7,2,3,5,3,3,3,4,4,6,1,13,12,8,8,6,11,11,7,5,6,4,3,3,1,0,0
La Paz,Loayza,Cairoma,LA LLOJA,565,19,11,13,11,5,8,8,11,6,15,14,12,12,8,7,9,11,14,5,10,54,42,47,31,38,37,34,22,13,10,11,8,4,3,2,0
La Paz,Loayza,Cairoma,PACUCHANI CHINCHICO,72,1,2,0,3,5,0,2,2,2,1,1,1,1,0,3,4,3,2,2,4,4,7,5,4,1,6,1,2,2,0,0,0,1,0,0,0
La Paz,Loayza,Cairoma,TACOPAMPA,151,4,1,3,2,2,3,2,1,10,6,4,4,3,1,6,6,7,3,3,0,7,3,6,2,9,14,12,3,7,5,6,2,3,1,0,0
La Paz,Loayza,Cairoma,TIRCO,214,3,2,6,6,3,4,3,5,4,3,3,3,3,6,3,5,5,5,8,4,15,20,13,10,11,10,13,12,13,7,1,1,2,0,1,1
La Paz,Loayza,Cairoma,TORRE PAMPA,240,7,6,1,9,7,3,1,6,5,3,6,4,7,4,4,6,6,6,6,5,17,16,16,18,10,11,14,6,4,8,10,2,5,1,0,0
La Paz,Loayza,Cairoma,TUCURPAYA,213,2,8,6,2,4,3,3,5,6,5,6,2,8,6,7,7,4,2,1,8,13,9,12,17,18,10,6,9,7,6,9,1,1,0,0,0
La Paz,Loayza,Cairoma,VILOCO,1 656,34,46,56,30,43,44,41,52,57,39,44,41,43,38,43,45,26,35,28,13,121,158,124,101,87,79,57,60,31,22,8,5,4,1,0,0
La Paz,Loayza,Cairoma,AHIJADERA,216,6,4,4,7,6,6,5,7,4,3,9,0,6,0,3,4,2,3,4,4,21,22,22,14,15,7,3,6,6,7,2,2,1,1,0,0
La Paz,Loayza,Cairoma,SUMIRAYA,143,18,2,6,5,3,1,5,2,3,3,4,5,6,4,5,6,6,3,9,3,9,4,2,3,5,7,2,2,6,3,1,0,0,0,0,0
La Paz,Loayza,Cairoma,TENERIA,176,4,4,2,5,3,4,5,4,5,3,4,5,5,5,5,3,2,3,5,3,14,8,12,14,8,13,6,4,2,7,2,4,1,1,0,1
La Paz,Loayza,Cairoma,TOLDOJANI CHILCUYO,121,1,4,4,3,2,1,4,3,1,4,4,1,4,6,1,2,3,3,1,1,7,10,8,3,8,6,9,4,5,4,3,1,0,0,0,0
La Paz,Loayza,Cairoma,ASIENTO ARACA,327,6,6,5,7,11,6,8,6,6,9,7,2,10,6,7,3,7,6,5,5,21,18,28,25,16,14,20,22,11,8,6,6,2,0,1,1
La Paz,Loayza,Cairoma,COTAPAMPA,126,4,0,6,2,2,4,2,3,3,1,2,1,1,1,5,3,4,1,2,0,8,16,5,10,4,10,2,6,6,1,7,4,0,0,0,0
La Paz,Loayza,Cairoma,MACHACAMARCA BAJA,345,6,7,6,7,7,10,4,3,8,7,8,7,9,11,8,11,5,5,10,5,27,25,22,16,29,23,9,14,7,8,6,3,5,4,1,2
La Paz,Loayza,Cairoma,TIENDA PATA,221,7,7,2,4,7,6,7,6,3,7,6,5,8,7,3,3,5,4,7,3,12,13,18,17,17,7,7,6,6,6,3,1,1,0,0,0
La Paz,Inquisivi,Inquisivi,ACUTANI,119,2,1,3,2,2,0,0,1,0,1,5,1,5,3,2,5,3,2,3,2,10,1,3,8,9,9,5,9,9,6,3,3,1,0,0,0
La Paz,Inquisivi,Inquisivi,CANQUI CHICO,343,5,11,11,9,8,7,7,11,4,5,14,3,11,5,10,9,7,13,7,6,21,17,17,20,18,17,15,13,8,13,8,5,7,1,0,0
La Paz,Inquisivi,Inquisivi,CANQUI GRANDE,110,3,2,2,3,1,3,0,4,1,2,2,3,2,2,2,2,4,4,1,1,6,2,13,4,11,3,3,5,7,3,5,1,2,1,0,0
La Paz,Inquisivi,Inquisivi,CHOROCONA,288,2,5,2,6,3,3,4,5,4,7,7,7,6,5,8,4,10,12,6,5,24,10,16,16,22,7,22,16,14,12,9,4,2,1,2,0
La Paz,Inquisivi,Inquisivi,IGUSANI,58,1,2,1,0,1,0,6,1,1,3,1,3,2,4,2,0,2,1,0,1,3,2,1,5,1,3,3,1,3,2,0,1,1,0,0,0
La Paz,Inquisivi,Inquisivi,LACA LACA,111,3,0,4,3,4,3,3,2,2,1,4,1,4,3,2,4,3,0,3,1,8,5,5,5,8,6,6,7,2,2,3,2,2,0,0,0
La Paz,Inquisivi,Inquisivi,SITA,436,7,13,9,4,5,6,10,9,7,8,5,7,10,3,12,13,17,12,12,3,22,20,32,30,28,30,26,19,19,15,9,1,5,6,1,1
La Paz,Inquisivi,Inquisivi,TAUCARASI,176,3,5,6,6,4,4,2,1,5,5,2,0,5,2,4,5,2,2,2,3,9,14,13,6,5,8,7,9,8,11,5,7,5,1,0,0
La Paz,Inquisivi,Inquisivi,TIA CANQUI,86,0,1,1,1,4,0,2,2,1,2,6,1,0,4,3,2,1,1,2,0,4,4,2,5,2,11,8,5,3,4,0,0,3,1,0,0
La Paz,Inquisivi,Inquisivi,TUPUYO,71,1,1,0,2,0,2,1,2,0,1,3,0,3,3,2,3,0,1,1,1,5,2,5,3,6,2,3,5,1,5,1,3,2,1,0,0
La Paz,Inquisivi,Inquisivi,VILACOTA,127,1,0,2,4,3,3,6,1,3,1,4,1,1,3,4,2,0,2,3,2,15,9,7,7,4,10,7,7,7,4,1,0,1,2,0,0
La Paz,Inquisivi,Inquisivi,YAMORA,184,2,3,2,3,4,2,5,2,3,1,3,3,4,4,4,7,4,7,4,4,15,4,3,7,16,12,12,14,8,11,2,2,5,2,0,0
La Paz,Inquisivi,Inquisivi,INQUISIVI,571,14,7,7,11,8,4,8,10,10,13,11,12,13,16,13,15,14,21,14,4,35,28,42,30,30,29,25,20,26,27,22,14,10,6,1,1
La Paz,Inquisivi,Inquisivi,ALTO CURACHAPI,44,1,0,0,1,0,0,1,0,1,0,1,0,2,1,0,2,0,0,1,1,2,6,3,2,3,5,1,3,1,2,0,2,1,1,0,0
La Paz,Inquisivi,Inquisivi,CAYCHANI,87,0,1,1,4,2,1,2,2,0,3,3,2,5,1,3,1,1,1,1,0,0,4,2,3,4,5,8,7,7,8,2,2,0,0,0,1
La Paz,Inquisivi,Inquisivi,JASSA,41,0,0,1,0,0,0,0,0,1,2,1,1,2,1,3,1,1,0,1,1,1,1,2,2,7,3,2,4,2,0,1,0,0,0,0,0
La Paz,Inquisivi,Inquisivi,KALLIRI MICAYANI,67,3,0,1,0,1,1,1,3,0,0,1,1,2,0,2,2,1,1,1,1,4,4,6,3,3,5,5,5,2,4,0,1,1,1,0,1
La Paz,Inquisivi,Inquisivi,ALTO MICAYANI,25,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,4,2,2,2,2,0,0,0,0,0,0
La Paz,Inquisivi,Inquisivi,MACHACAMARCA II,47,1,1,1,0,1,0,1,0,1,2,2,2,1,1,2,0,2,1,0,0,6,0,2,4,3,1,3,1,3,0,1,3,1,0,0,0
La Paz,Inquisivi,Inquisivi,TOQUIBOMBO,53,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,11,12,8,5,3,2,0,0,0,0,0,2,0,0,0,0
La Paz,Inquisivi,Inquisivi,CAVARI,206,4,2,5,2,2,2,2,4,3,1,3,6,5,4,4,5,4,3,5,4,12,20,13,16,8,13,9,10,8,14,7,6,0,0,0,0
La Paz,Inquisivi,Inquisivi,ALACAYA,68,1,1,3,1,3,1,1,1,0,2,0,2,4,1,1,2,2,2,1,0,3,4,2,3,2,2,4,4,6,6,2,1,0,0,0,0
La Paz,Inquisivi,Inquisivi,ANCOKAHUA,55,1,2,1,1,2,0,0,1,2,1,1,2,0,3,3,1,0,2,1,0,1,2,3,5,3,5,2,0,1,2,3,2,1,0,0,1
La Paz,Inquisivi,Inquisivi,CASCAVI,38,1,0,2,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2,1,3,0,1,1,4,5,3,3,3,1,0,0,0,0
La Paz,Inquisivi,Inquisivi,CHIARHUTA CALLAPA,321,5,7,10,5,5,9,7,3,7,7,7,5,15,8,7,5,10,8,10,1,17,21,20,17,11,15,14,14,12,13,14,6,5,0,0,1
La Paz,Inquisivi,Inquisivi,CORIRE,23,0,2,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,1,2,1,0,0,1,3,1,1,2,1,0,0,1,0,0
La Paz,Inquisivi,Inquisivi,CHUSECA,101,1,1,1,1,2,1,0,2,1,2,1,0,6,1,1,0,2,2,3,0,9,4,9,7,5,8,2,8,11,4,5,0,1,0,0,0
